stat_date,code,market,listed_date,symbol,type,de_listed_date,exchange
2026-01-05,159353.XSHE,CN,2024-10-15,景顺长城中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159355.XSHE,CN,2024-12-03,华宝中证800红利低波动ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159356.XSHE,CN,2024-12-06,万家中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159357.XSHE,CN,2024-11-28,博时中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159358.XSHE,CN,2024-11-29,大成中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159359.XSHE,CN,2024-12-02,华安中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159360.XSHE,CN,2024-11-28,天弘中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159361.XSHE,CN,2024-11-19,易方达中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159362.XSHE,CN,2024-12-02,A500ETF工银,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159363.XSHE,CN,2024-12-16,华宝创业板人工智能ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159365.XSHE,CN,2025-06-30,富国恒指港股通ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159366.XSHE,CN,2025-04-14,港股医疗ETF永赢,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159367.XSHE,CN,2025-02-14,华夏创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159368.XSHE,CN,2025-03-24,华夏创业板新能源ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159369.XSHE,CN,2025-08-21,易方达创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159370.XSHE,CN,2025-01-20,创50ETF工银,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159371.XSHE,CN,2025-02-12,富国创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159372.XSHE,CN,2025-06-09,万家创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159373.XSHE,CN,2025-02-10,嘉实创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159375.XSHE,CN,2025-01-10,国泰创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159376.XSHE,CN,2025-01-13,浦银安盛中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159377.XSHE,CN,2025-04-15,国泰创业板医药卫生ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159378.XSHE,CN,2025-01-10,通用航空ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159379.XSHE,CN,2025-01-23,融通中证A500ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159380.XSHE,CN,2025-01-08,A500ETF东财,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159381.XSHE,CN,2025-03-24,华夏创业板人工智能ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159382.XSHE,CN,2025-05-09,南方创业板人工智能ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159383.XSHE,CN,2025-02-14,创业板50ETF华泰柏瑞,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159385.XSHE,CN,2025-05-30,富国中证诚通国企数字经济ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159386.XSHE,CN,2025-02-11,A500ETF永赢,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159387.XSHE,CN,2025-06-10,国泰创业板新能源ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159388.XSHE,CN,2025-04-07,国泰创业板人工智能ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159389.XSHE,CN,2025-05-30,嘉实中证诚通国企数字经济ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159390.XSHE,CN,2025-04-09,国联中证A50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159391.XSHE,CN,2025-04-21,博时国证大盘价值ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159392.XSHE,CN,2025-05-14,富国国证通用航空产业ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159393.XSHE,CN,2025-03-10,万家沪深300ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159395.XSHE,CN,2025-01-27,大成深证基准做市信用债ETF,ETF,2999-12-31 00:00:00,XSHE
