stat_date,code,market,listed_date,symbol,type,de_listed_date,exchange
2025-01-02,159706.XSHE,CN,2021-12-20,深证100ETF华安,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159707.XSHE,CN,2021-11-12,华宝中证800地产ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159708.XSHE,CN,2021-07-02,红利ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159709.XSHE,CN,2021-07-02,物联网ETF工银,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159711.XSHE,CN,2021-12-28,华夏中证港股通50ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159712.XSHE,CN,2021-11-11,国泰中证港股通50ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159713.XSHE,CN,2021-08-16,富国中证稀土产业ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159715.XSHE,CN,2021-09-10,易方达中证稀土产业ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159716.XSHE,CN,2021-06-28,华宝深证100ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159717.XSHE,CN,2021-09-29,ESGETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159718.XSHE,CN,2021-12-28,平安中证港股医药ETF,ETF,2999-12-31 00:00:00,XSHE
2025-01-02,159719.XSHE,CN,2021-12-28,平安富时中国国企开放共赢ETF,ETF,2999-12-31 00:00:00,XSHE
